Name;API Name;Phone;Phone Match;API Phone;Address;API Address;Email;Web;API Web;API Opening Hours
Mgr. Gabriela Vršková Klinická psychologie;Psycholog Strakonice, Mgr. Gabriela Vršková;728 307 849;PRAVDA;728 307 849;Radomyšlská 336 386 01 Strakonice;Radomyšlská 336, 386 01 Strakonice-Strakonice 1, Czechia;;;http://www.psycholog-strakonice.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1100'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']}
Nemocnice Strakonice Klinická psychologie;Psycholog Strakonice, Mgr. Gabriela Vršková;383 314 111;NEPRAVDA;728 307 849;Radomyšlská 336 386 01 Strakonice;Radomyšlská 336, 386 01 Strakonice-Strakonice 1, Czechia;;;http://www.psycholog-strakonice.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1100'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']}
PhDr. Jan Kovář Klinická psychologie;Kovář Jan PhDr. - Klinická Psychologie;381 261 311;PRAVDA;381 261 311;Světlogorská 2764 390 05 Tábor;2, Světlogorská 2764, 390 05 Tábor-Tábor 5, Czechia;;;;
PhDr. Jana Címlová Klinická psychologie;PhDr. Jana Címlová klinický psycholog;602 834 169;PRAVDA;602 834 169;Bydlinského 2474/1 390 02 Tábor;Friedova 1464, 393 01 Pelhřimov, Czechia;;;http://www.psychologcimlova.cz/;
PhDr. Kateřina Stibalová Klinická psychologie;Psychologie U Lípy s.r.o. PhDr. Kateřina Stibalová;603 845 830;NEPRAVDA;No phone number available;U Lípy 247 390 01 Tábor;Budějovická 553/29, 390 02 Tábor 2, Czechia;;;;
ADIKTOLOGICKÉ CENTRUM, s.r.o.;;315 670 511, 731 947 512;NEPRAVDA;No phone number available;Bezručova 715 276 01 Mělník;Not found;;http://www.adiktologickecentrum.cz/kontakt/1-melnik;;
Mgr. Jan Haase;Ordinace klinické psychologie - Mgr. Jan Haase;775 511 726;PRAVDA;775 511 726;Vodárenská 3827, Mělník, 276 01;Vodárenská 3827, 276 01 Mělník-Mělník 1, Czechia;info@janhaase.cz;http://www.janhaase.cz/index.php;;{'open_now': True, 'periods': [{'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Mgr. Leoš Vítek;Ordinace klinické psychologie Mgr. Leoš Vítek;775 511 726;NEPRAVDA;776 746 258;Vodárenská 3827 276 01 Mělník;Pokratická 2240, 412 01 Litoměřice-Litoměřice 1, Czechia;info@janhaase.cz;http://www.medicpoint.cz/www.medicpoint.cz/vitejte/zdravy-zivotni-styl-sebepoznani-osobnostni-rust-a-podpora-v-naro/index.html;https://delt.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
PhDr. Drahuše Široká;;315 639 207;NEPRAVDA;No phone number available;Pražská 528 276 01 Mělník;Not found;drahuse.siroka@email.cz;;;
ADIKTOLOGICKÉ CENTRUM, s.r.o.;Centrum duševního zdraví Kolín, s.r.o.;733 193 646;NEPRAVDA;321 719 890;Na Pustině 1068 Kolín II PSČ 280 02;Kutnohorská 21, 280 02 Kolín-Kolín 2, Czechia;;http://www.adiktologickecentrum.cz/kontakt/10-kolin;http://www.psychiatrie-kolin.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1200'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1200'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: Closed', 'Friday: 8:30\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Mgr. Tomáš Vilimovský;Klinická psychologie a neuropsychologie s.r.o.;725 322 635;PRAVDA;725 322 635;Zborovská 995 Vstup z ulice V lomu 280 02 Kolín;Zborovská 995, 280 02 Kolín-Kolín 2, Czechia;ordinacepsychologie@gmail.com;https://www.psychologiekolin.cz/;http://psychologiekolin.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
PhDr. Jana Bendová Ph.D;MUDr. Jana Bendová;726 322 635;NEPRAVDA;222 928 224;Zborovská 995 Vstup z ulice V lomu 280 02 Kolín;5, Palackého 720, Nové Město, 110 00 Praha-Praha 1, Czechia;ordinacepsychologie@gmail.com;https://www.psychologiekolin.cz/;https://www.navstevalekare.cz/lekari/prakticky-lekar-pro-dospele-s51001/stredocesky-kraj-k309/praha-1-o577/nove-mesto-1-m11187/mudr-jana-bendova-d116.html;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1230'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '1200'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '1200'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1230'}, 'open': {'day': 5, 'time': '0630'}}], 'weekday_text': ['Monday: 6:30\u202fAM\u2009–\u200912:30\u202fPM, 1:00\u2009–\u20094:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u200912:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Oblastní nemocnice Kolín – Klinická psychologie – ambulance pro dospělé;Lékařská služba první pomoci (LSPP) pro dospělé - Oblastní nemocnice Kolín;606 020 357;NEPRAVDA;321 756 427;Žižkova 146, 280 02 Kolín III;Pavilon K, Žižkova 146, 280 01 Kolín-Kolín 2, Czechia;livia.simkova@nemocnicekolin.cz;https://www.nemocnicekolin.cz/klinicka-psychologie/d-2289/p1=2120;http://www.nemocnicekolin.cz/pohotovost/d-1013;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 5:00\u2009–\u20099:00\u202fPM', 'Tuesday: 5:00\u2009–\u20099:00\u202fPM', 'Wednesday: 5:00\u2009–\u20099:00\u202fPM', 'Thursday: 5:00\u2009–\u20099:00\u202fPM', 'Friday: 5:00\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']}
PhDr. Mgr. Tereza Baštová;Dopravní a klinická psychologie PhDr. Mgr. Tereza Baštová;774 764 949, 321 728 246;NEPRAVDA;777 806 430;Jablonského 634 280 02 Kolín 5 – Zálabí;Jablonského 634, 280 02 Kolín-Kolín V, Czechia;tereza.bastova@dike.cz;https://www.psychologie-zdravi.cz/;http://www.dopravni-psycholog.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
ADIKTOLOGICKÉ CENTRUM, s.r.o.;Magdaléna, o.p.s.;"602 651 337
";NEPRAVDA;318 599 260;Včelník 1070 Mníšek pod Brdy, 252 10;Včelník 1070, 252 10 Mníšek pod Brdy, Czechia;;http://www.adiktologickecentrum.cz/kontakt/11-oat-mnisek-pod-brdy;http://www.magdalena-ops.cz/;
Mgr. Danuše Jandourková;;723 603 600;NEPRAVDA;No phone number available;Na Vyhlídce 582, 252 29 Dobřichovice;Not found;info@ckp-dobrichovice.cz;https://www.ckp-dobrichovice.cz/;;
Mgr. Barbora Bučková;Advokátska kancelária | Advokát JUDr. Barbora Kleinová Bučková;723 603 600;NEPRAVDA;0903 559 669;Na Vyhlídce 582, 252 29 Dobřichovice;Priehradka 20, 036 01 Martin, Slovakia;info@ckp-dobrichovice.cz;https://www.ckp-dobrichovice.cz/;http://www.pravnesluzby.com/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Mgr. Kříž Michal;;228 805 848;NEPRAVDA;No phone number available;Tovární 19, 250 90 Jirny;Not found;psychologie.czp@jirny.com;;;
Mgr. Pospíšilová Kateřina, DiS;Kateřina Pospíšilová;229 805 848;NEPRAVDA;317 711 171;Tovární 19, 250 90 Jirny;Vlašimská 1790, 256 01 Benešov-Benešov u Prahy, Czechia;psychologie.czp@jirny.com;;;
Mgr. et Mgr. Vyskočilová Jana;Mgr. et Mgr. Bc. Jana Vyskočilová;230 805 848;NEPRAVDA;607 915 280;Tovární 19, 250 90 Jirny;Karlovo nám. 7, 120 00 Praha 2-Nové Město, Czechia;psychologie.czp@jirny.com;;;{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
PhDr. Jana Hospodková Klinický psycholog;Hospodková Jana PhDr.;725 322 635;NEPRAVDA;325 531 118;Poliklinika Okružní 2160 (2. patro) 288 02 Nymburk;Okružní 2160, 288 02 Nymburk 2, Czechia;ordinacepsychologie@gmail.com;http://www.psychologienymburk.cz/;;
PhDr. Jana Bendová Ph.D Klinický psycholog;PhDr. Jan Benda;726 322 635;NEPRAVDA;No phone number available;Poliklinika Okružní 2160 (2. patro) 288 02 Nymburk;Prokopa Diviše 847/9, 400 01 Ústí nad Labem, Czechia;ordinacepsychologie@gmail.com;http://www.psychologienymburk.cz/;https://www.jan-benda.com/;
Mgr. Milena Strnadová Psycholog ve zdravotnictví;Strnadlová Helena PhDr.;727 322 635;NEPRAVDA;222 510 015;Poliklinika Okružní 2160 (2. patro) 288 02 Nymburk;J. Masaryka 48, 120 00 Praha 2-Vinohrady, Czechia;ordinacepsychologie@gmail.com;http://www.psychologienymburk.cz/;http://www.strnadlova-psychologie.cz/;
Mgr. Lucie Husová Psycholog ve zdravotnictví;Lucie Thomas, M.A. | psycholog a kouč;728 322 635;NEPRAVDA;777 914 482;Poliklinika Okružní 2160 (2. patro) 288 02 Nymburk;Na Poříčí 12, Nové Město, 110 00 Praha-Praha 1, Czechia;ordinacepsychologie@gmail.com;http://www.psychologienymburk.cz/;http://www.kouc-praha.com/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1830'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1830'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1830'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
PhDr. René Zahradníková;PhDr. René Zahradníková;311 612 562;NEPRAVDA;603 816 245;Husovo nám. 37 266 01 Beroun;Husovo nám. 37/24, 266 01 Beroun-Beroun 1, Czechia;;;https://www.znamylekar.cz/rene-zahradnikova/psycholog/beroun;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Mgr. Daniela SAIFRTOVÁ;Mgr. Daniela Seifertová;735 055 069;NEPRAVDA;No phone number available;Wilsonova 585 Slaný 274 01;Lázeňská 228/3, 274 01 Slaný-Slaný 1, Czechia;saifrtova@volny.cz;http://psychologslany.cz/index_sl.html;;
Mgr. Ivona Matějů;Ivona Matějů;736 055 069;NEPRAVDA;736 180 200;Wilsonova 585 Slaný 274 01;Oldřichova 49, 128 00 Praha 2-Nusle, Czechia;saifrtova@volny.cz;http://psychologslany.cz/index_sl.html;https://www.ivonamateju.cz/;{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
PhDr. Andrea Kalinová;MUDr. Lucie Kalinová, Ph.D. – plastický a estetický chirurg;737 055 069;NEPRAVDA;226 291 640;Wilsonova 585 Slaný 274 01;Králodvorská 13, 110 00 Praha 1-Staré Město, Czechia;saifrtova@volny.cz;http://psychologslany.cz/index_sl.html;http://luciekalinova.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Mgr. Hana Fechtnerová;;312 267 917;NEPRAVDA;No phone number available;Mgr. Hana Fechtnerová Římská 2846 Kladno, 27204;Not found;;;;
Mgr. Květuše Kšírová Klinický psycholog;MGR. KVĚTUŠE KŠÍROVÁ - KLINICKÝ PSYCHOLOG;731 170 212;PRAVDA;731 170 212;Petrohradská 3414, 272 04 Kladno;Petrohradská 3414, 272 01 Kladno-Kladno 4, Czechia;ksirova@seznam.cz;https://mestokladno.cz/mgr-kvetuse-ksirova-klinicky-psycholog/os-200086;https://www.mestokladno.cz/mgr-kvetuse-ksirova-klinicky-psycholog/os-200086;
Mgr. Milada Kroutilová;Renata Kroutilová;312 606 111;NEPRAVDA;720 552 476;Vančurova 1548 272 01 Kladno;Filipov 195, 463 31 Mníšek-Chrastava, Czechia;;http://www.nemocnicekladno.cz/oddeleni/spolecne-obory/klinicka-psychologie;;
Mgr. Andrea Sakalová;;313 606 111;NEPRAVDA;No phone number available;Vančurova 1548 272 01 Kladno;Not found;;http://www.nemocnicekladno.cz/oddeleni/spolecne-obory/klinicka-psychologie;;
Mgr. Miroslav Šubrt;Mgr. Miroslav Šubrt, psycholog;314 606 111;NEPRAVDA;607 817 221;Vančurova 1548 272 01 Kladno;Viktora Huga 4, Smíchov, 150 00 Praha-Praha 5, Czechia;;http://www.nemocnicekladno.cz/oddeleni/spolecne-obory/klinicka-psychologie;http://www.miroslavsubrt.cz/;
Mgr. Judita Trenklerová;;315 606 111;NEPRAVDA;No phone number available;Vančurova 1548 272 01 Kladno;Not found;;http://www.nemocnicekladno.cz/oddeleni/spolecne-obory/klinicka-psychologie;;
PhDr. Jitka Řehulková;Řehulková Jitka PhDr.;312 241 301;PRAVDA;312 241 301;Mánesova 1766 27201 Kladno;Mánesova 1766, 272 01 Kladno-Kladno 1, Czechia;;;;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1200'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1200'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1200'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1200'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1300'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20093:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20093:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20093:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
MGR. KATEŘINA HOLLÁ, PH.D. Klinický psycholog a psychoterapeut;Psychologická poradna Mgr. Kateřina Halfarová, LL.M.;"603 243 603
";NEPRAVDA;No phone number available;Mostní 934, 278 01, Kralupy nad Vltavou;Senovážné nám. 23, 110 00 Praha 1-Nové Město, Czechia;hollka@gmail.com;https://hollka.com/;http://www.halfarovakaterina.cz/;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: Closed', 'Thursday: 1:00\u2009–\u20098:00\u202fPM', 'Friday: Closed', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']}
